63,96,26,27,93,97,45,5,73,60,20,44,11,99,92,58,89,90,38,23,31,7,6,100,70,74,28,35,33,69,3,54,24,61,67,50,39,71,21,52,72,37,42,4,98,15,48,66,49,40,59,29,36,18,75,82,57,55,12,95,83,94,68,2,80,47,19,62,86,64,16,65,8,25,85,22,30,43,17,84,78,79,46,51,53,14,41,1,13,87,9,10,88,81,91,34,76,77,56,32,63,96
29,62,60,44,72,66,70,31,73,67,68,69,85,40,46,39,16,71,74,45,5,63,21,33,37,20,76,11,99,58,93,54,89,64,90,38,23,7,27,100,28,35,96,3,24,61,50,52,42,4,98,15,48,49,59,18,75,82,97,57,55,12,95,83,94,2,80,36,47,19,25,92,8,30,43,17,84,86,78,79,51,53,14,41,1,13,87,9,10,88,65,81,91,22,26,34,77,6,56,32,29,62
62,80,60,89,70,31,69,85,45,47,9,16,92,48,61,74,88,79,5,49,14,73,20,44,76,11,99,42,71,84,91,38,23,7,6,58,83,100,28,35,33,43,96,3,24,59,12,19,67,50,39,81,21,52,72,37,4,98,27,66,8,93,54,29,36,40,63,18,87,97,68,95,94,2,15,64,25,65,22,30,17,86,13,55,46,51,53,90,41,1,82,57,10,75,26,78,34,77,56,32,62,80
62,79,60,89,80,70,31,9,16,75,48,74,88,83,85,45,5,19,87,14,73,82,69,20,44,76,11,99,91,42,71,84,55,38,78,23,7,6,47,100,28,35,33,43,96,3,58,24,68,59,12,61,67,50,39,21,52,72,37,15,4,98,66,8,93,49,54,29,36,40,63,18,97,95,94,2,64,25,65,22,26,30,17,86,27,13,46,51,53,90,41,1,92,10,81,57,34,77,56,32,62,79
29,80,89,44,76,72,66,70,71,69,73,67,45,68,40,47,46,39,9,92,48,61,74,88,79,5,49,14,63,21,33,37,54,60,20,11,99,42,84,91,64,38,23,31,7,58,83,100,28,27,35,43,96,3,24,59,12,19,50,81,52,4,98,85,8,18,87,97,95,94,2,36,15,62,25,16,93,30,17,86,13,55,51,53,90,41,82,1,57,10,65,75,78,22,34,77,26,6,56,32,29,80
29,79,89,44,80,76,72,66,70,71,73,86,67,75,40,46,39,9,69,68,48,74,88,83,85,45,5,19,87,14,63,82,21,33,37,54,60,20,11,99,91,42,84,64,55,38,78,23,31,7,47,100,28,35,43,96,3,58,24,59,12,61,50,52,15,4,98,27,8,49,18,97,95,94,2,36,62,25,16,30,93,17,13,51,53,90,41,1,92,26,10,81,65,22,57,34,77,6,56,32,29,79
29,36,62,44,72,60,66,70,31,73,67,68,69,6,40,85,39,46,16,71,74,45,5,21,33,20,76,11,99,58,54,89,64,90,38,23,100,28,35,96,3,24,61,37,50,93,52,42,4,27,98,15,7,48,97,49,59,18,75,82,57,55,92,12,95,83,94,2,80,47,19,63,25,8,30,43,17,84,86,78,79,51,53,14,41,1,13,87,9,10,88,65,81,26,91,22,34,77,56,32,29,36
5,36,1,62,2,20,56,44,58,16,4,10,35,70,31,8,60,54,14,55,85,6,7,59,50,74,49,11,21,45,69,39,13,37,29,51,76,99,89,90,38,23,53,57,52,71,100,72,28,96,24,33,61,12,9,93,64,19,27,98,97,67,40,75,82,48,92,95,83,94,80,15,63,65,43,46,25,3,47,17,22,68,30,84,86,78,79,18,87,88,81,26,91,66,34,41,73,77,32,42,5,36
1,50,2,20,4,10,53,8,41,42,22,17,3,13,54,5,7,6,11,19,15,16,21,45,57,43,35,14,60,29,37,44,48,51,99,89,90,38,23,31,52,93,100,69,28,71,96,58,24,33,61,12,9,55,27,76,56,63,47,70,49,72,59,64,98,39,40,36,75,82,67,73,95,83,92,94,74,80,62,97,65,86,25,85,30,46,84,78,79,18,68,87,88,66,81,91,34,26,77,32,1,50
36,46,62,60,70,31,6,85,16,74,45,5,69,73,20,44,76,11,99,58,71,89,90,38,23,100,28,35,33,96,3,54,24,61,37,50,39,93,52,29,21,42,67,4,27,98,15,7,48,97,49,40,72,59,66,18,75,82,57,55,92,12,95,83,94,2,80,47,64,19,68,63,25,65,8,22,30,43,17,84,86,78,79,51,53,14,41,1,13,87,9,10,88,81,26,91,34,77,56,32,36,46
